Subject,Difficulty,Title,URL,Duration
Data Science,Intermediate,Will AI Replace Data Scientists? ft. @Pragmatic Data Scientists,https://www.youtube.com/watch?v=8beNeAvdWDE,0:27
Data Science,Intermediate,Key Skills to Become  Data Scientist #simplilearn,https://www.youtube.com/watch?v=c7LTteiDilg,2:00
Data Science,Beginner,Data Science for Beginners | Google Advanced Data Analytics Certificate,https://www.youtube.com/watch?v=4DlsTsqpY84,1:38:55
Data Science,Intermediate,Data Science Hands-On Crash Course,https://www.youtube.com/watch?v=XU5pw3QRYjQ,2:21:12
Machine Learning,Beginner,Machine Learning | What Is Machine Learning? | Introduction To Machine Learning | 2026 | Simplilearn,https://www.youtube.com/watch?v=ukzFI9rgwfU,7:52
Machine Learning,Intermediate,"AI, Machine Learning, Deep Learning and Generative AI Explained",https://www.youtube.com/watch?v=qYNweeDHiyU,10:01
Machine Learning,Intermediate,What is Machine Learning?,https://www.youtube.com/watch?v=9gGnTQTYNaE,8:23
Machine Learning,Intermediate,Machine Learning Explained in 100 Seconds,https://www.youtube.com/watch?v=PeMlggyqz0Y,2:35
Machine Learning,Intermediate,AI vs ML vs DL vs DS: What&#39;s the Difference?,https://www.youtube.com/watch?v=PopKlyqTPAI,1:02
Machine Learning,Intermediate,Machine Learning for Everybody – Full Course,https://www.youtube.com/watch?v=i_LwzRVP7bg,3:53:53
Machine Learning,Intermediate,Essential Machine Learning and AI Concepts Animated,https://www.youtube.com/watch?v=PcbuKRNtCUc,27:52
Machine Learning,Beginner,11. Introduction to Machine Learning,https://www.youtube.com/watch?v=h0e2HAPTGF4,51:31
Machine Learning,Intermediate,All Machine Learning algorithms explained in 17 min,https://www.youtube.com/watch?v=E0Hmnixke2g,16:30
Machine Learning,Intermediate,The Complete Machine Learning Roadmap,https://www.youtube.com/watch?v=7IgVGSaQPaw,5:25
Machine Learning,Intermediate,Complete Machine Learning In 6 Hours| Krish Naik,https://www.youtube.com/watch?v=JxgmHe2NyeY,6:37:52
Machine Learning,Intermediate,What is Machine Learning?,https://www.youtube.com/watch?v=lsf060bLH_Y,10:54
Machine Learning,Beginner,What is Machine Learning? | Machine Learning Basics | Machine Learning Tutorial | Edureka,https://www.youtube.com/watch?v=Pj0neYUp9Tc,17:21
Machine Learning,Intermediate,AI vs Machine Learning,https://www.youtube.com/watch?v=4RixMPF4xis,5:49
Machine Learning,Intermediate,Stanford CS229 I Machine Learning I Building Large Language Models (LLMs),https://www.youtube.com/watch?v=9vM4p9NN0Ts,1:44:31
Machine Learning,Intermediate,¿Qué es machine learning? Aprendizaje automático,https://www.youtube.com/watch?v=xrQ1YH0PnrM,7:21
Machine Learning,Beginner,A Gentle Introduction to Machine Learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,12:45
Machine Learning,Intermediate,All Machine Learning Concepts Explained in 22 Minutes,https://www.youtube.com/watch?v=Fa_V9fP2tpU,22:22
Machine Learning,Intermediate,Machine Learning Tutorial Python -1: What is Machine Learning?,https://www.youtube.com/watch?v=gmvvaobm7eQ,6:51
Machine Learning,Intermediate,Machine Learning vs Deep Learning,https://www.youtube.com/watch?v=q6kJ71tEYqM,7:50
Machine Learning,Intermediate,Learn Deep Learning Machine Learning And Leetcode Fast #shorts #leetcode #ml #ai #deeplearning,https://www.youtube.com/watch?v=UO1WFMXY80A,0:17
Machine Learning,Intermediate,"Stanford CS229: Machine Learning Course, Lecture 1 - Andrew Ng (Autumn 2018)",https://www.youtube.com/watch?v=jGwO_UgTS7I,1:15:20
Machine Learning,Intermediate,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,6:36
Machine Learning,Intermediate,Machine Learning &amp; Artificial Intelligence: Crash Course Computer Science #34,https://www.youtube.com/watch?v=z-EtmaFJieY,11:51
Machine Learning,Intermediate,What is Artificial Intelligence (or Machine Learning)?,https://www.youtube.com/watch?v=mJeNghZXtMo,6:15
Machine Learning,Intermediate,AI vs ML vs Generative AI,https://www.youtube.com/watch?v=FbtYxPUrhq8,0:47
Machine Learning,Intermediate,Learn Machine Learning Like a GENIUS and Not Waste Time,https://www.youtube.com/watch?v=qNxrPri1V0I,15:03
Machine Learning,Intermediate,Deep Learning Vs Machine Learning #shorts #ai #ml #machinelearning #deeplearning #computerscience,https://www.youtube.com/watch?v=HN2vSUgzPyE,0:17
Machine Learning,Beginner,Machine Learning (தமிழில்) in 25 Minutes:  Absolute Beginner Crash Course,https://www.youtube.com/watch?v=adhgNQmPXZU,24:44
Machine Learning,Intermediate,All Machine Learning Models Clearly Explained!,https://www.youtube.com/watch?v=0YdpwSYMY6I,22:23
Machine Learning,Intermediate,¿Qué es el Machine Learning y Deep Learning?,https://www.youtube.com/watch?v=uBLdIrvIzIc,1:05
Machine Learning,Intermediate,I can&#39;t STOP reading these Machine Learning Books!,https://www.youtube.com/watch?v=vdRp_w9f-qM,0:26
Machine Learning,Intermediate,How To Learn Math for Machine Learning FAST (Even With Zero Math Background),https://www.youtube.com/watch?v=KgolhE7p-KY,12:09
Machine Learning,Intermediate,Machine Learning Explicado,https://www.youtube.com/watch?v=0PrOA2JK6GQ,13:29
Machine Learning,Intermediate,O que é Machine Learning? #HipstersPontoTube,https://www.youtube.com/watch?v=Iuz_jc96bQk,13:06
Machine Learning,Intermediate,How AI works: Machine learning,https://www.youtube.com/watch?v=MYWpaNYAo0o,0:44
Machine Learning,Intermediate,Learn Machine Learning Like a GENIUS and Not Waste Time,https://www.youtube.com/watch?v=2wTRQqoDM1A,10:33
Machine Learning,Intermediate,The Most Important Algorithm in Machine Learning,https://www.youtube.com/watch?v=SmZmBKc7Lrs,40:08
Machine Learning,Intermediate,Machine Learning Explained🔥in 30 Seconds. #shorts #machinelearning,https://www.youtube.com/watch?v=7gEzEAIELgQ,0:49
Machine Learning,Intermediate,Python Machine Learning Tutorial (Data Science),https://www.youtube.com/watch?v=7eh4d6sabA0,49:43
Machine Learning,Intermediate,Scikit-learn Crash Course - Machine Learning Library for Python,https://www.youtube.com/watch?v=0B5eIE_1vpU,2:09:22
Machine Learning,Beginner,All Machine Learning Beginner Mistakes explained in 17 Min,https://www.youtube.com/watch?v=oMc9StPVzOU,18:02
Machine Learning,Intermediate,Machine Learning Roadmap in 50 Seconds,https://www.youtube.com/watch?v=s8U0KSjNfRg,0:59
Machine Learning,Intermediate,Types Of Machine Learning | Machine Learning Algorithms | Machine Learning Tutorial | Simplilearn,https://www.youtube.com/watch?v=olFxW7kdtP8,21:09
Machine Learning,Intermediate,FORMATION MACHINE LEARNING (2019) - ML#1,https://www.youtube.com/watch?v=EUD07IiviJg,7:32
Machine Learning,Intermediate,10 ML algorithms in 45 minutes | machine learning algorithms for data science | machine learning,https://www.youtube.com/watch?v=z18nw4adsx4,46:18
Machine Learning,Intermediate,Computer Scientist Explains Machine Learning in 5 Levels of Difficulty | WIRED,https://www.youtube.com/watch?v=5q87K1WaoFI,26:09
Machine Learning,Intermediate,"#1 Machine Learning Specialization [Course 1, Week 1, Lesson 1]",https://www.youtube.com/watch?v=vStJoetOxJg,2:45
Machine Learning,Intermediate,Andrew Ng&#39;s Secret to Mastering Machine Learning - Part 2 #shorts,https://www.youtube.com/watch?v=Z4dNMYj-bPk,0:29
Machine Learning,Intermediate,Machine Learning Full Course #education #ai #ml #python #dataanalysis #datascience,https://www.youtube.com/watch?v=sbmPMtQkjxY,0:06
Cyber Security,Intermediate,"Cybersecurity Roadmap in 2025 | Top Certifications, Salary Trends &amp; Future Scope",https://www.youtube.com/watch?v=z7orHuC7EoY,1:45
Cyber Security,Intermediate,What Is Cyber Security | How It Works? | Cyber Security In 7 Minutes | Cyber Security | Simplilearn,https://www.youtube.com/watch?v=inWWhr5tnEA,7:07
Cyber Security,Beginner,How to get into cybersecurity for beginners #tech #techcareer #techtok #technology #cybersecurity,https://www.youtube.com/watch?v=wa5NkiIaOfw,0:44
Cyber Security,Intermediate,Cybersecurity Architecture: Five Principles to Follow (and One to Avoid),https://www.youtube.com/watch?v=jq_LZ1RFPfU,17:34
Cyber Security,Intermediate,What is Cyber Security? #cybersecurity #cybersecurityinsights,https://www.youtube.com/watch?v=tiUsC-6LV5U,0:59
Cyber Security,Intermediate,COMPLETE Cybersecurity Roadmap,https://www.youtube.com/watch?v=-6z-dizJrc0,0:47
Cyber Security,Intermediate,My Cybersecurity Journey | How to Get into Cybersecurity | Cybersecurity careers | #ytshorts,https://www.youtube.com/watch?v=NvKexWTIdUc,0:59
Cyber Security,Intermediate,Cybersecurity Roadmap 2023 ! #cybersecurity,https://www.youtube.com/watch?v=rjT3vmeRy58,0:05
Cyber Security,Intermediate,A Day in the Life of Cyber Security | SOC Analyst | Penetration Tester | Cyber Security Training,https://www.youtube.com/watch?v=XJS_Jq49SPI,0:26
Cyber Security,Intermediate,Cyber Security Tools You must know #ai #coding #trending #programming #cybertools #computer #python,https://www.youtube.com/watch?v=f02MVO8VjYg,0:07
Cyber Security,Beginner,Cyber Security Training for Beginners #cybersecurity #hacking,https://www.youtube.com/watch?v=mwwntU7FLhs,0:51
Cyber Security,Beginner,Introduction To Cyber Security | Cyber Security Training For Beginners | CyberSecurity | Simplilearn,https://www.youtube.com/watch?v=z5nc9MDbvkw,38:20
Cyber Security,Intermediate,A Day in the Life of Cyber Security | SOC Analyst | Penetration Tester | Cyber Security Training,https://www.youtube.com/watch?v=aeF6kywGLuA,0:16
Cyber Security,Advanced,Cybersecurity Expert Answers Hacking History Questions | Tech Support | WIRED,https://www.youtube.com/watch?v=dc6q04o8Y6o,26:46
Cyber Security,Intermediate,Cyber Security Roadmap: How to Start Cybersecurity From Scratch,https://www.youtube.com/watch?v=20W7BML1JRI,10:41
Cyber Security,Intermediate,Cyber Security Roadmap #trendingshorts #trendingnow #viralvideos #cybersecurity,https://www.youtube.com/watch?v=TveXRkmX1dM,0:11
Cyber Security,Intermediate,cybersecurity is about to get weird,https://www.youtube.com/watch?v=-ndTTdOW_i4,13:25
Cyber Security,Intermediate,Which Cyber Security Job Is Right for You? (Full Career Path Breakdown),https://www.youtube.com/watch?v=Gfy8Ng1-ccI,11:51
Cyber Security,Intermediate,are you interested in cybersecurity,https://www.youtube.com/watch?v=rQ9-BYcjUmc,10:29
Cyber Security,Beginner,Cybersecurity for Beginners | Google Cybersecurity Certificate,https://www.youtube.com/watch?v=_DVVNOGYtmU,1:14:33
Cyber Security,Intermediate,Cyber Security Course | After 12th Science Best Career Option | BCA Cyber Security Course Malayalam|,https://www.youtube.com/watch?v=uSbdHoWVdEg,0:41
Cyber Security,Beginner,How I Would Learn Cyber Security if I Could Start Over in 2025 (Beginner Roadmap),https://www.youtube.com/watch?v=b12JrM-6DBY,7:52
Cyber Security,Intermediate,Cyber Security Interview Questions and Answers,https://www.youtube.com/watch?v=6OvNNJQJixU,0:06
Cyber Security,Intermediate,Cyber Security Roadmap 2025 #CyberSecurity #AI,https://www.youtube.com/watch?v=M8yg4XInwl0,2:05
Cyber Security,Beginner,Cybersecurity COMPLETE Beginner’s Guide,https://www.youtube.com/watch?v=y7_AwQovTtc,0:49
Cyber Security,Beginner,Advice for Beginners in Cyber Security,https://www.youtube.com/watch?v=vLWwCprWxis,0:46
Cyber Security,Intermediate,Cybersecurity Architecture: Networks,https://www.youtube.com/watch?v=sesacY7Xz3c,27:31
Cyber Security,Intermediate,Hacker Explains Why Cyber Security Is Important 💻,https://www.youtube.com/watch?v=18D_zpEkDxc,0:34
Cyber Security,Intermediate,The Pros and Cons of Cybersecurity!,https://www.youtube.com/watch?v=xxDdwqwVlqc,0:57
Cyber Security,Intermediate,CYBER SECURITY explained in 8 Minutes,https://www.youtube.com/watch?v=zYLkdT731x8,8:09
Cyber Security,Intermediate,AI vs Cyber Security,https://www.youtube.com/watch?v=ULKC4NISWE4,0:46
Cyber Security,Intermediate,25 Year Old Cyber Security Engineer On His Way To Be A Millionaire,https://www.youtube.com/watch?v=GmChZ_MlEM0,42:06
Cyber Security,Intermediate,What is cyber security?,https://www.youtube.com/watch?v=shQEXpUwaIY,1:13
Cyber Security,Intermediate,The Complete Cybersecurity Roadmap: Land a Cybersecurity Job in 10 Months,https://www.youtube.com/watch?v=v7BNtpw53AA,5:54
Cyber Security,Intermediate,How to Start Cybersecurity in 2025 ? Day 1 ! #tamil #cybersecurity,https://www.youtube.com/watch?v=lQpSaS_sOBA,1:26
Cyber Security,Intermediate,Cybersecurity Architecture: Roles and Tools,https://www.youtube.com/watch?v=E9pHJRRfAhw,14:07
Cyber Security,Intermediate,Top 4 Certifications to become Cyber Security Analyst,https://www.youtube.com/watch?v=l_y7DsJl29w,0:56
Cyber Security,Intermediate,7 Things I Wish I Knew Before Starting Cybersecurity,https://www.youtube.com/watch?v=4xYw5K1uFPY,11:08
Cyber Security,Intermediate,Books for Cyber Security #cybersecurity #cybersec #informationtechnology,https://www.youtube.com/watch?v=WX7g884UR6c,0:33
Cyber Security,Intermediate,🔥Salary of Cyber Security Engineer | How Much does a Cyber Security Engineer Make #Simplilearn,https://www.youtube.com/watch?v=fG37nllryEU,0:58
Cyber Security,Intermediate,Why You MUST Specialize in Cybersecurity #cybersecurity,https://www.youtube.com/watch?v=fIdGYs4LiXA,0:58
Cyber Security,Intermediate,TOP Cybersecurity Jobs in 2025,https://www.youtube.com/watch?v=ISH-VgMFO8c,0:40
Cyber Security,Intermediate,What is Cyber Security With Full Information? – [Hindi] – Quick Support,https://www.youtube.com/watch?v=VBejkJSsHZ0,10:53
Cyber Security,Intermediate,The truth about cyber security salaries #Cybersecurity #Salary #CareerGrowth,https://www.youtube.com/watch?v=cA9yJvm4iaU,0:41
Cyber Security,Intermediate,Internet Networks &amp; Network Security | Google Cybersecurity Certificate,https://www.youtube.com/watch?v=NIRXtMg-0z8,1:09:05
Cyber Security,Intermediate,What is Cyber Security? How You Can Protect Yourself from Cyber Attacks,https://www.youtube.com/watch?v=88-FENio9Yw,3:16
Cyber Security,Intermediate,Cyber Security operations dashboard at Dubai Export city COP28 #Dubai #cybersecurity  #technology,https://www.youtube.com/watch?v=YmwtAC_mfQM,0:18
Cyber Security,Intermediate,Data Science vs Cyber Security🖥️🖥️🖥️🖥️,https://www.youtube.com/watch?v=JFtrfMqlJsY,0:34
Cyber Security,Intermediate,Cybersecurity क्या है? | What Is Cybersecurity [Hindi]| Cyber Security Explained HINDI | Simplilearn,https://www.youtube.com/watch?v=iGqQahWV-xA,7:07
Cyber Security,Intermediate,"FREE CYBER SECURITY, ETHICAL HACKING &amp; CLOUD COMPUTING CLASSES",https://www.youtube.com/watch?v=qeGog4w5oUs,0:47
Mathematics,Intermediate,🚂 RRB NTPC 2025 Maths Paper Hacked-9 🔥 Complete Paper Approach + Smart Tricks 💯 Sahil Sir,https://www.youtube.com/watch?v=V4qGsBYOTd8,1:00:40
Mathematics,Intermediate,UP CONSTABLE MATH CLASS 2026 | UP CONSTABLE MATH PRACTICE SET | UP POLICE MATH CLASS - VIPUL SIR,https://www.youtube.com/watch?v=lJfC_2gqpMQ,1:20:50
Mathematics,Intermediate,SSLC Maths 2026: ഈ 3 ദിവസം ഇങ്ങനെ പഠിച്ചാൽ A+ ഉറപ്പ് Best Study Plan | Xylem SSLC,https://www.youtube.com/watch?v=6LMlBiFCxRE,9:08
Mathematics,Intermediate,RRB NTPC 2026 | RRB NTPC Maths Sample Paper 2 | अब होगी असली Practice | By Aditya Ranjan Sir,https://www.youtube.com/watch?v=vhb3ZN4Mb60,1:04:50
Mathematics,Intermediate,Part C Important Questions Answers | 2ndPU Maths Exam 2026,https://www.youtube.com/watch?v=A_FGTQFzB2w,34:23
Mathematics,Intermediate,RRB NTPC Marathon 2026 | Railway NTPC Complete Maths Marathon in One Shot | NTPC Math Marathon Class,https://www.youtube.com/watch?v=9DmabN3qCH4,6:07:56
Mathematics,Intermediate,Plus Two Maths | Complete Maths One Shot in 16 hours | Eduport Plus Two,https://www.youtube.com/watch?v=BlL7ssMydu4,16:08:08
Mathematics,Intermediate,Plus Two Public Exam | Maths | Complete Chapters Revision | Day 1 | Exam Winner,https://www.youtube.com/watch?v=rwK-d_kE6Yc,3:47:18
Mathematics,Intermediate,Last Day How to Prepare ? 2nd PU Mathematics Exam 2026 @simplifiedmindsKCET,https://www.youtube.com/watch?v=jgnCLndfXvg,8:57
Mathematics,Intermediate,Plus Two Maths Public Exam Study Plan ! Exam Winner,https://www.youtube.com/watch?v=zjOTyj2pqmQ,5:29
Mathematics,Intermediate,UPSI 2025 Maths Mock Test | Exam Paper-5 | Most Important Question for upsi 🔥 Gagan Pratap Sir #upsi,https://www.youtube.com/watch?v=Jze2vX20gcE,1:05:00
Mathematics,Intermediate,SSC GD MATH PRACTICE SET | SSC GD EXPECTED QUESTIONS 2026 | SSC GD 2026 MATH CLASS by AKSHAY SIR #15,https://www.youtube.com/watch?v=KZYwbyU8JHY,55:41
Mathematics,Intermediate,Choose your MATHS Faculty🔥😎 || Class 11th - Arjuna JEE 2027 @AlakhSir-Class9.10  || Official Trailer,https://www.youtube.com/watch?v=aw31DBqMRKY,1:31
Mathematics,Intermediate,Dont Skip these Easy Scoring Chapters 2ndPU Mathematics Exam 2026,https://www.youtube.com/watch?v=nkSP_awPxXQ,5:47
Mathematics,Intermediate,Day1 2ndPU Complete Mathematics Oneshot | 2ndPU Maths Exam 2026,https://www.youtube.com/watch?v=5FFhTm6N8rI,2:09:19
Mathematics,Intermediate,UP CONSTABLE MATH CLASS 2026 | UP CONSTABLE MATH PRACTICE SET | UP POLICE MATH CLASS - VIPUL SIR,https://www.youtube.com/watch?v=BBAO5QrpjA4,1:35:02
Mathematics,Intermediate,RRB NTPC 2026 | NTPC Marathon Class | RRB NTPC Grad/12th Math Expected Question | Abhinandan Sir,https://www.youtube.com/watch?v=wjqGjWIE4Cs,2:49:55
Mathematics,Intermediate,Plus Two Maths | Integrals | Full Chapter Revision | Xylem Plus Two,https://www.youtube.com/watch?v=duSmN6808IU,4:44:40
Mathematics,Intermediate,RRB NTPC 2026 | RRB NTPC Grad/12th Maths Top 30 Expected Question | NTPC Class 2025 | Abhinandan Sir,https://www.youtube.com/watch?v=hDVHFgqVlIc,55:05
Algebra,Beginner,Algebra Basics: What Is Algebra? - Math Antics,https://www.youtube.com/watch?v=NybHckSEQBI,12:07
Algebra,Intermediate,All Of Algebra Explained In 15 Minutes,https://www.youtube.com/watch?v=mza6QYH3oEw,15:23
Algebra,Beginner,Algebra Introduction - Basic Overview - Online Crash Course Review Video Tutorial Lessons,https://www.youtube.com/watch?v=grnP3mduZkM,1:18:14
Algebra,Intermediate,What is Algebra? | Don&#39;t Memorise,https://www.youtube.com/watch?v=5Q0FlxcEEIw,2:38
Algebra,Beginner,Algebra 1  Basics for Beginners,https://www.youtube.com/watch?v=tTomwopxKFE,23:05
Algebra,Beginner,Algebra For Beginners - Basic Introduction,https://www.youtube.com/watch?v=MHeirBPOI6w,59:07
Calculus,Intermediate,Understanding Calculus in One Minute... 🤯,https://www.youtube.com/watch?v=5E54PyNViZA,0:52
Calculus,Intermediate,Day3 2ndPU Complete Calculus One-shot | 2ndPU Maths Exam 2026,https://www.youtube.com/watch?v=HIwnfoBEbDE,2:18:35
Calculus,Intermediate,The essence of calculus,https://www.youtube.com/watch?v=WUvTyaaNkzM,17:05
Calculus,Intermediate,Calculus Explained In 30 Seconds,https://www.youtube.com/watch?v=uJ-5PD_su2M,0:45
Calculus,Intermediate,Newton or Leibniz? The Truth About Calculus,https://www.youtube.com/watch?v=7JZB5nVZczc,1:01
Calculus,Intermediate,Understand Calculus in 35 Minutes,https://www.youtube.com/watch?v=WsQQvHm4lSw,36:22
Calculus,Beginner,"What is Calculus? | Basics of Calculus Explained for Class 11, 12 &amp; Beginners 🧠📘",https://www.youtube.com/watch?v=hYb6puO18XI,1:33
Calculus,Beginner,BASIC Math Calculus – Understand Simple Calculus with just Basic Math in 5 minutes!,https://www.youtube.com/watch?v=IFlXeFwA_2A,8:20
Calculus,Intermediate,Essence of calculus,https://www.youtube.com/watch?v=PQWp-7QCUxs,0:59
Calculus,Intermediate,Why Shrek is in Your Calculus Textbook,https://www.youtube.com/watch?v=nt-y5iBrIrs,0:43
Calculus,Beginner,Calculus - Introduction to Calculus,https://www.youtube.com/watch?v=UukVP7Mg3TU,4:11
Calculus,Beginner,Calculus Is Overrated – It is Just Basic Math,https://www.youtube.com/watch?v=1bH_ukYn81c,11:08
Calculus,Beginner,Basic Calculus: Definite integration using graph!,https://www.youtube.com/watch?v=VhbIzWHCS_w,0:13
Calculus,Intermediate,4 Things I LOVE About Stewart&#39;s Calculus,https://www.youtube.com/watch?v=ebtop2Q2TlM,0:55
Calculus,Intermediate,Calculus SPEEDRUN (U-Sub)!!,https://www.youtube.com/watch?v=MTiWCdIvAeQ,1:00
Calculus,Intermediate,What Actually is Calculus? #calculus #math,https://www.youtube.com/watch?v=muIrxk5EYPE,0:59
Calculus,Intermediate,Calculus in a nutshell,https://www.youtube.com/watch?v=Kss13U-hvPk,3:01
Calculus,Intermediate,Math Integration Timelapse | Real-life Application of Calculus #math #maths #justicethetutor,https://www.youtube.com/watch?v=IuOLMNX9zaU,0:09
Calculus,Intermediate,Fundamental Theorem of Calculus Part 1,https://www.youtube.com/watch?v=BbCEv6L9_oA,1:00
Calculus,Intermediate,Calculus Visualized - by Dennis F  Davis,https://www.youtube.com/watch?v=MO-AExWdl4Q,3:00:44
Calculus,Intermediate,Power Rule for Derivatives #Shorts #calculus #math #maths #mathematics #education #learn #study,https://www.youtube.com/watch?v=yi07_562lf8,0:12
Calculus,Intermediate,"Integration and the fundamental theorem of calculus | Chapter 8, Essence of calculus",https://www.youtube.com/watch?v=rfG8ce4nNh0,20:46
Calculus,Beginner,Richard Feynman Learned Basic Calculus With This Book,https://www.youtube.com/watch?v=cWyfBehpif4,0:50
Calculus,Intermediate,How to Make it Through Calculus (Neil deGrasse Tyson),https://www.youtube.com/watch?v=NjvwWiCYLl4,3:38
Calculus,Beginner,Calculus for Beginners — Even If You Only Know Basic Math!,https://www.youtube.com/watch?v=BElkUOxF4xc,21:26
Statistics,Intermediate,SSLC Maths Public Exam | Statistics | സ്ഥിതിവിവരകണക്ക് | 7 mark Sure in 10 Min | Exam Winner,https://www.youtube.com/watch?v=rLi2sunqCj4,13:09
Statistics,Intermediate,Statistics One Shot For RRB NTPC 2026 Exams in Tamil |Mean Mode Median Tamil| Railway Maths in Tamil,https://www.youtube.com/watch?v=6SkegHL8u_Q,1:13:52
Statistics,Intermediate,Statistics Formulas -1,https://www.youtube.com/watch?v=J_VOiNwARUA,0:05
Statistics,Beginner,Introduction to Statistics (1.1),https://www.youtube.com/watch?v=MXaJ7sa7q-8,4:50
Statistics,Intermediate,Complete Statistics For Data Science In 6 hours By Krish Naik,https://www.youtube.com/watch?v=LZzq1zSL1bs,5:28:32
Statistics,Intermediate,Statistics - A Full Lecture to learn Data Science (2025 Version),https://www.youtube.com/watch?v=K9teElePNkk,4:55:09
Statistics,Intermediate,Teach me STATISTICS in half an hour! Seriously.,https://www.youtube.com/watch?v=kyjlxsLW1Is,42:09
Statistics,Intermediate,Statistics Students | Life of Statistics student | Statistics,https://www.youtube.com/watch?v=vZ-_q2M-5EQ,0:13
Statistics,Intermediate,"Master Mean, Median, Mode in 1 Minute! 📊🚀 #QuickMaths #Statistics #Class10",https://www.youtube.com/watch?v=tUTXamxL9is,1:00
Statistics,Intermediate,What Is Statistics: Crash Course Statistics #1,https://www.youtube.com/watch?v=sxQaBpKfDRk,13:00
Statistics,Intermediate,Class 10th Statistics One Shot 🔥 | Class 10 Maths Ch 13 | #14Days14Chapters,https://www.youtube.com/watch?v=a9P3hJ7VcrM,2:41:37
Statistics,Intermediate,Complete Statistics (सांख्यिकी) | SSC 2026 Latest Pattern | Statistics for SSC Exams By Rahul Sir,https://www.youtube.com/watch?v=T9CBEveqqKM,7:12:31
Statistics,Intermediate,Complete Statistics Chapter in Tamil| Mean Median Mode tricks for RRB and SSC Exams,https://www.youtube.com/watch?v=wqY1tc3QqXw,4:07:13
Statistics,Intermediate,Statistics Class 10 One Shot | Maths 1 Chapter 6 Class 10 MH Board | 10th Prelims Maths | Pravin Sir,https://www.youtube.com/watch?v=Gq1U6zKWf0U,3:38:39
Statistics,Intermediate,"What&#39;s the difference between mean, median, mode and range? Descriptive statistics explained",https://www.youtube.com/watch?v=eVfJ29OUXbA,0:42
Statistics,Intermediate,Statistics Class 9 in One Shot 🔥| Class 9 Maths Chapter 12 Complete Lecture | Shobhit Nirwan #class9,https://www.youtube.com/watch?v=091BO8tKZRc,56:16
Statistics,Intermediate,Master Data Analyst in 2024 with This Proven Roadmap,https://www.youtube.com/watch?v=XtwXnDNbEKM,0:05
Statistics,Intermediate,"Statistics Most Important Formulas🔥Mean,Median, Mode Tricks✅SSC CGL,Railway,Banking#maths#ssc#shorts",https://www.youtube.com/watch?v=D9fEJJVs7I4,0:12
Statistics,Intermediate,Data Engineer vs. Data Scientist ft. @eczachly_,https://www.youtube.com/watch?v=jZGWOUNeiFY,0:53
Statistics,Intermediate,The Stats that Got Us Into HARVARD &amp; MIT,https://www.youtube.com/watch?v=Pzyd1X8Txwo,1:00
Statistics,Beginner,Introduction to Statistics and Data Analysis,https://www.youtube.com/watch?v=QIXUTsdj_oA,22:21
Statistics,Intermediate,Statistics One Shot 🔥 | Class 10 Maths Chapter 13 | Complete Chapter | Ritik Mishra,https://www.youtube.com/watch?v=BPRM1J8QCb8,2:10:52
Statistics,Intermediate,Don&#39;t Become a Data Analyst if,https://www.youtube.com/watch?v=YsRDM6eoRq8,1:00
Statistics,Intermediate,J-Jon - Statistics,https://www.youtube.com/watch?v=xCF7r4XY024,6:03
Statistics,Intermediate,Life of a Data Analyst: Expectation vs Reality,https://www.youtube.com/watch?v=x-adGaN2pNI,0:11
Statistics,Intermediate,Statistics | 🚀 Rapid Revision 🚀| Class 10th Maths | Shobhit Nirwan,https://www.youtube.com/watch?v=K6AglEzRzp4,14:36
Statistics,Intermediate,Statistics Complete Chapter in One Shot | Class 10 Maths | ICSE Board | LEGEND 2026,https://www.youtube.com/watch?v=4PNNuOWxJrQ,2:33:34
Statistics,Intermediate,"सांख्यिकी/Statistics Mean, Median, Mode, Range, Variance, SD मानक विचलन For Rly/SSC By kapildeo Sir",https://www.youtube.com/watch?v=av_f4SIU_gc,17:37
Statistics,Intermediate,"Bayka, Lone Don - Statistic (Official Video)",https://www.youtube.com/watch?v=lXcp6CIYqEk,3:05
Statistics,Intermediate,Statistics in 20 Minutes | Most Important Questions | Class 10 Maths Pranav Sir | Board 2026 Special,https://www.youtube.com/watch?v=538X-PRzwMI,22:43
Statistics,Intermediate,Probability and Statistics: Overview,https://www.youtube.com/watch?v=sQqniayndb4,29:43
Statistics,Intermediate,Agricultural Statistics for all exams by Rohit Sir | Part 1 ,https://www.youtube.com/watch?v=JpJAAbuUlLQ,2:06:49
Statistics,Intermediate,RRB Group D 2025 | Statistics (Mean-Median-Mode) Full Class | Sahil Sir,https://www.youtube.com/watch?v=bru9rn2rOv8,57:45
Statistics,Intermediate,Big Data In 5 Minutes | What Is Big Data?| Big Data Analytics | Big Data Tutorial | Simplilearn,https://www.youtube.com/watch?v=bAyrObl7TYE,5:12
Statistics,Intermediate,Statistics Class 10 Maths Chapter 13 Eduport SSLC സ്ഥിതിവിവരക്കണക്ക് | Eduport SSLC,https://www.youtube.com/watch?v=EP5W0JEgWeM,58:05
Statistics,Intermediate,Descriptive Statistics vs Inferential Statistics,https://www.youtube.com/watch?v=VHYOuWu9jQI,7:20
Statistics,Intermediate,Statistics: The average | Descriptive statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=uhxtUt_-GyM,12:35
